method name, index construction time (s), index size (MB),,,,,,,
BFS,1.06,81.68,,,,,,,
LandmarkedIndex23(oE)-k=2185-b=20,5_887.34,33_930.80,,,,,,,
,,,,,,,,,
,,,,,,,,,
BFS_queryset-0,BFS_queryset-1,BFS_queryset-2,LandmarkedIndex23(oE)-k=2185-b=20_queryset-0,LandmarkedIndex23(oE)-k=2185-b=20_queryset-1,LandmarkedIndex23(oE)-k=2185-b=20_queryset-2,,,,
0.0544500351,0.0024900436,0.0076760451,4.68889E-006,5.00679E-006,5.00679E-006,,11612.563973563,497.3333493116,1533.1270314912
0.0403196812,0.0035270055,0.0158089797,5.96046E-006,4.68889E-006,0.000004371,,6764.525080279,752.2047883401,3616.7878448868
0.0257423719,0.0025590261,0.025848945,5.32468E-006,1.406669E-005,4.29153E-006,,4834.5387647709,181.9209835434,6023.2469492232
0.0234839916,0.0019769669,0.0169546604,5.96046E-006,5.00679E-006,4.60942E-006,,3939.9629592347,394.8571539849,3678.2632977685
0.0217925707,0.0048706532,0.0371797085,5.64257E-006,1.502037E-005,4.29153E-006,,3862.1710922505,324.2698515416,8663.5089303815
0.0256812572,0.0018099944,0.0371726354,5.96046E-006,1.366933E-005,4.05311E-006,,4308.6032353208,132.4128080894,9171.3857729003
0.0078776677,0.0043029785,0.0404379368,5.96046E-006,1.358985E-005,4.29153E-006,,1321.6543253373,316.6317884303,9422.7319347645
0.0293703079,0.0625875791,0.0289285978,5.96046E-006,1.430511E-005,5.00679E-006,,4927.5237011909,4375.1903403749,5777.8732001941
0.0419400533,0.0679379304,0.0244294008,5.00679E-006,0.000013113,4.92731E-006,,8376.6351894128,5180.9522459357,4957.9589593511
0.0158552329,0.0516560078,0.0383740266,5.96046E-006,1.335144E-005,0.000004371,,2660.0686641635,3868.9465525816,8779.2328094258
0.0322233836,0.0654586156,0.0374790033,5.96046E-006,1.271565E-005,3.89417E-006,,5406.1907268902,5147.8780573545,9624.3880647224
0.0384073257,0.0518929958,0.0354163647,4.68889E-006,4.68889E-006,5.32468E-006,,8191.1338803,11067.2239762502,6651.3602056837
0.0377126535,0.0511267185,0.0365257263,5.96046E-006,1.502037E-005,4.29153E-006,,6327.13808498,3403.8255062958,8511.1198826526
0.0465723674,0.0422300498,0.0251829624,5.96046E-006,1.406669E-005,5.00679E-006,,7813.5525362137,3002.131259024,5029.7620651156
0.0466886361,0.0260633628,0.0244612694,5.64257E-006,1.430511E-005,4.92731E-006,,8274.3565680178,1821.9617150794,4964.4267095028
0.0422580242,0.0248467127,0.0225086212,5.96046E-006,1.366933E-005,5.00679E-006,,7089.725324891,1817.697922283,4495.6191911384
0.0331140359,0.0038666725,0.0259716511,5.64257E-006,1.20004E-005,4.29153E-006,,5868.6087935108,322.2119687677,6051.8395700368
0.0382053852,0.0107486248,0.0172940095,5.64257E-006,1.263618E-005,4.29153E-006,,6770.9191379106,850.6229572545,4029.800448791
0.0376702944,0.0092683633,0.0248467127,5.96046E-006,5.00679E-006,0.000004371,,6320.0314136828,1851.1587883654,5684.4458339053
0.0330704053,0.0056920052,0.0271370411,5.32468E-006,5.00679E-006,3.89417E-006,,6210.7779847803,1136.8571779523,6968.632876839
0.0621807575,0.0116006533,0.04210639,5.96046E-006,4.68889E-006,4.68889E-006,,10432.2078363079,2474.072398798,8980.0336518878
0.0403805574,0.0021017392,0.0211357276,5.64257E-006,4.68889E-006,5.00679E-006,,7156.412303259,448.2381203227,4221.4128333723
0.0421336492,0.003979365,0.0224752426,5.96046E-006,4.60942E-006,5.00679E-006,,7068.8586434604,863.3114426544,4488.9525244718
0.037867705,0.0033240318,0.0128883521,5.64257E-006,0.000004371,5.00679E-006,,6711.0740354129,760.4739922215,2574.1746847781
0.0480400721,0.0121023655,0.0131866932,5.96046E-006,1.192092E-005,5.00679E-006,,8059.7927206961,1015.2207623237,2633.7619892187
0.0397933324,0.008499225,0.0535786947,5.96046E-006,1.168251E-005,0.000004371,,6676.2183472417,727.5170301588,12257.7658796614
0.0421739419,0.0166069667,0.0525039832,5.96046E-006,4.68889E-006,0.000004371,,7075.6186485607,3541.7692993438,12011.8927407916
0.0326309204,0.0033069452,0.0623811086,6.27835E-006,4.60942E-006,4.60942E-006,,5197.3719862703,717.4319458847,13533.3965227729
0.0291926066,0.0021672249,0.0472236474,8.34465E-006,5.00679E-006,0.000004371,,3498.3620163818,432.8571559822,10803.8543651338
0.0197416941,0.0044530233,0.0432987213,0.000004371,5.00679E-006,4.68889E-006,,4516.5166163349,889.3968530735,9234.322261772
0.0240586599,0.0018463929,0.035005331,8.02675E-006,4.21206E-006,3.89417E-006,,2997.3102276762,438.3586511113,8989.1635521819
0.0453802745,0.0146933397,0.0484493574,7.94728E-006,4.68889E-006,4.68889E-006,,5710.164288914,3133.6498958176,10332.7988820382
0.0451624393,0.0286113421,0.0374580224,8.58306E-006,4.68889E-006,4.05311E-006,,5261.8109788351,6101.9435538049,9241.7976393436
0.0453779697,0.0108496348,0.0720249017,8.02675E-006,4.68889E-006,4.60942E-006,,5653.3428523375,2313.90260808,15625.5888376412
0.0377476215,0.0115599632,0.0846586227,7.94728E-006,4.68889E-006,4.29153E-006,,4749.7535672582,2465.3944153094,19726.909223517
0.0318916639,0.0203926563,0.0409603914,1.366933E-005,4.60942E-006,4.68889E-006,,2333.081713588,4424.1263152414,8735.6264190459
0.0495539506,0.0101142724,0.041188399,1.335144E-005,4.68889E-006,3.89417E-006,,3711.5060712552,2157.0718080399,10576.9391141116
0.0388871034,0.0037480195,0.0177326997,1.231829E-005,5.00679E-006,5.00679E-006,,3156.858897623,748.5873244134,3541.7302722902
0.0480275949,0.0097066561,0.0208489895,0.000013272,9.69568E-006,5.00679E-006,,3618.726614607,1001.1320639708,4164.1429898198
0.0329113007,0.002821366,0.0345736345,0.000013272,1.20004E-005,4.29153E-006,,2479.7618927423,235.1059956335,8056.2490440472
0.0346840223,0.016607364,0.0331450303,1.136461E-005,4.68889E-006,0.000004371,,3051.932469306,3541.8540443474,7582.9399062
0.0451223056,0.0033169587,0.0376256307,3.81469E-006,5.00679E-006,0.000004371,,11828.5641952557,662.4920837503,8608.0143422558
0.0506097476,0.0147490501,0.0276013215,1.223882E-005,4.68889E-006,0.000004371,,4135.1819505475,3145.5312749926,6314.6468840082
0.0568856398,0.0031030178,0.0454206467,1.335144E-005,0.000004371,4.29153E-006,,4260.6370413978,709.9102722489,10583.7886860863
0.0347774029,0.0025496483,0.0269312859,1.136461E-005,4.21206E-006,4.68889E-006,,3060.1492589715,605.3209783336,5743.6378012707
0.056071043,0.0044569969,0.0189096928,1.335144E-005,4.68889E-006,0.000004371,,4199.6251348169,950.5441394445,4326.1708442004
0.0550083319,0.0019234022,0.0365163485,1.263618E-005,5.00679E-006,3.89417E-006,,4353.2406098995,384.1587424278,9377.1839750191
0.0512649218,0.001655976,0.0266456604,6.27835E-006,5.00679E-006,7.62939E-006,,8165.3494660221,330.7460408765,3492.5020742156
0.0569233894,0.0146530469,0.0271775723,7.3115E-006,0.000011603,4.68889E-006,,7785.4598139917,1262.8638312579,5796.1633243689
0.040178299,0.0017229716,0.025987943,6.27835E-006,1.033147E-005,1.136461E-005,,6399.4997013547,166.7692583921,2286.7430567349
0.0349886417,0.0035069784,0.0262113412,6.27835E-006,5.00679E-006,8.02675E-006,,5572.9039843271,700.4444664146,3265.4986414178
0.0400116444,0.0020150344,0.0185827414,6.35782E-006,5.00679E-006,3.369649E-005,,6293.2961864287,402.4603288734,551.4740974505
0.0215500196,0.0026120345,0.0236326853,6.03993E-006,0.000004371,1.136461E-005,,3567.9253865525,597.5828117136,2079.4981385195
0.0459446112,0.0019016266,0.0216459433,0.000007232,4.68889E-006,1.064936E-005,,6352.9342701842,405.5600749858,2032.6050880053
0.0235770543,0.0016580423,0.0495663484,6.27835E-006,4.60942E-006,0.000004371,,3755.2946777418,359.7073536367,11339.8188949897
0.0366096497,0.007579724,0.0460255941,5.96046E-006,5.00679E-006,8.02675E-006,,6142.084612597,1513.8889368238,5734.0261089482
0.0347367128,0.0277655919,0.0429567496,5.96046E-006,5.00679E-006,1.064936E-005,,5827.8577106465,5545.5874782046,4033.7400172405
0.0545773506,0.0056087176,0.0393037001,6.27835E-006,5.00679E-006,0.000004371,,8692.9448995357,1120.2222581734,8991.9240722947
0.0512412389,0.003502051,0.0413517952,5.96046E-006,5.00679E-006,1.033147E-005,,8596.8597910228,699.4603388598,4002.5083739294
0.0401252906,0.0128536224,0.0295410156,5.96046E-006,1.128514E-005,1.001358E-005,,6731.9117232563,1138.9865283018,2950.0953325384
0.0573149522,0.0012983481,0.044661363,5.96046E-006,1.231829E-005,4.29153E-006,,9615.8605560645,105.4000271142,10406.8625781481
0.0617506504,0.0149288972,0.0237323443,7.3115E-006,5.00679E-006,6.99361E-006,,8445.6883539629,2981.7302543147,3393.4326192053
0.0618240039,0.035399437,0.0223440329,0.000007232,4.60942E-006,6.67572E-006,,8548.637637012,7679.8028710771,3347.0596310211
0.0420966148,0.0053713322,0.010253032,0.000004371,4.68889E-006,6.99361E-006,,9630.888773736,1145.5445020037,1466.0571636108
0.0512415568,0.0017200311,0.0182203452,6.03993E-006,4.68889E-006,1.502037E-005,,8483.7997791365,366.8311903244,1213.0423664663
0.024336338,0.0086950461,0.034356912,4.60942E-006,4.60942E-006,4.60942E-006,,5279.6963696083,1886.3644666791,7453.6301682207
0.0679839452,0.0338476499,0.0331903299,6.27835E-006,0.000004371,0.000004371,,10828.3140012901,7743.6856302906,7593.3035598261
0.0762059689,0.0327912966,0.0155329704,7.3115E-006,4.60942E-006,0.000004371,,10422.7544074403,7113.9745651297,3553.6422832304
0.0180609226,0.0069696903,0.0314839681,5.64257E-006,5.00679E-006,1.732508E-005,,3200.8327092088,1392.0476632733,1817.2480640782
0.0041959286,0.0285000801,0.0595273972,5.00679E-006,5.00679E-006,3.97364E-006,,838.0476452977,5692.2858957536,14980.571252051
0.0060713291,0.0087653796,0.015222311,5.32468E-006,4.68889E-006,9.61621E-006,,1140.2242219251,1869.3933063049,1582.9844616538
0.0044850508,0.0232989788,0.0244586468,5.96046E-006,0.000004371,1.565615E-005,,752.4672307171,5330.3543353924,1562.2389137815
0.0041952928,0.0049323241,0.0268646081,5.32468E-006,4.68889E-006,3.89417E-006,,787.895758994,1051.9172106831,6898.6736891302
0.0298190117,0.0055696964,0.0276196003,5.64257E-006,4.60942E-006,0.000004371,,5284.6507318474,1208.3291216682,6318.8287096774
0.0176090399,0.0283850034,0.0329726537,5.64257E-006,4.68889E-006,0.000004371,,3120.7481590835,6053.672276381,7543.5034774651
0.0224844615,0.0034856002,0.0207680066,5.00679E-006,5.00679E-006,4.29153E-006,,4490.7937940277,696.1746248594,4839.3012841574
0.0042706331,0.0240030289,0.0314700603,0.000022014,5.00679E-006,0.000004371,,193.9964086458,4794.0953904598,7199.7392679021
0.0224490166,0.0152180195,0.0606916746,2.296765E-005,2.670288E-005,0.000004371,,977.4189597107,569.9018038504,13885.0776824525
0.0303439299,0.0056210359,0.055065314,0.000022014,7.62939E-006,4.29153E-006,,1378.3936353172,736.7608537511,12831.1613736826
0.0306329727,0.0294709206,0.0550089677,1.962979E-005,0.000004371,4.68889E-006,,1560.5349170827,6742.374870739,11731.7675846522
0.0352383455,0.0202516715,0.059743007,2.169609E-005,0.000025034,3.89417E-006,,1624.1795392626,808.9682798759,15341.6535539024
0.0022079945,0.0127419631,0.0542633533,4.60942E-006,3.027915E-005,4.29153E-006,,479.017850402,420.8164053482,12644.2908100374
0.0211810271,0.0125846863,0.0607163111,0.000004371,1.939137E-005,0.000004371,,4845.8080736674,648.9838660188,13890.7140539922
0.0415600936,0.0106956959,0.0398716927,4.68889E-006,2.471605E-005,0.000004371,,8863.5249621979,432.7429289874,9121.8697437657
0.05219992,0.0189870199,0.0201366742,4.68889E-006,1.827875E-005,4.29153E-006,,11132.681724246,1038.7482650619,4692.1900208084
0.0484409332,0.0158500671,0.037147363,4.21206E-006,2.964337E-005,0.000004371,,11500.5325707611,534.6918089947,8498.5959780371
0.0436996619,0.0588380496,0.0594780445,5.00679E-006,2.360343E-005,0.000004371,,8728.079645841,2492.775396203,13607.4226721574
0.0103426774,0.033327659,0.0228490829,5.00679E-006,2.861022E-005,6.99361E-006,,2065.7302243553,1164.8864975523,3267.1371351848
0.0138049126,0.0266199907,0.0388390223,4.29153E-006,4.92731E-006,3.89417E-006,,3216.7810920581,5402.5402623338,9973.6329718528
0.0184688568,0.0414866606,0.017611742,5.00679E-006,2.431869E-005,0.000004371,,3688.7620231725,1705.9578714972,4029.224893617
0.0159926414,0.041615963,0.0520543257,4.68889E-006,0.000023365,4.29153E-006,,3410.752105509,1781.122506208,12129.5495382766
0.0271592935,0.0198776722,0.0274097125,4.29153E-006,1.796086E-005,9.69568E-006,,6328.5805971297,1106.7216263587,2827.0025898132
0.016100963,0.0056932767,0.0167717139,4.68889E-006,1.398722E-005,8.98043E-006,,3433.8538438735,407.0341869221,1867.5847247849
0.0199337006,0.0442486604,0.0219622453,5.00679E-006,2.733866E-005,6.67572E-006,,3981.3334611598,1618.5380117387,3289.8691526907
0.0138090452,0.0202062925,0.0537583828,4.60942E-006,1.891454E-005,4.05311E-006,,2995.8313952732,1068.2941520122,13263.4897128378
0.0315744082,0.0157705943,0.0566732883,5.00679E-006,0.000029405,4.21206E-006,,6306.3176626142,536.3244715601,13455.0049951805
0.0202480157,0.0162349542,0.0199216207,4.68889E-006,2.296765E-005,4.68889E-006,,4318.2961681763,706.8617899524,4248.6858680839
0.0137483279,0.0151406924,0.0573860804,4.92731E-006,0.000017643,6.4373E-006,,2790.2299408805,858.1714070817,8914.6195485685
0.04114302,0.0098752975,0.0543138981,4.68889E-006,7.62939E-006,4.68889E-006,,8774.5756437025,1294.3757679185,11583.5300209645
0.0457735856,0.0079042117,0.0208480358,0.000004371,1.859664E-005,4.05311E-006,,10472.1083573553,425.0343976116,5143.7132991703
0.0358963013,0.0387427012,0.0201119582,4.60942E-006,2.471605E-005,4.29153E-006,,7787.5961097058,1567.5118479692,4686.4307554648
0.0311872959,0.0392730236,0.0389977296,5.00679E-006,1.796086E-005,0.000004371,,6229.0001997288,2186.589261316,8921.9239556166
0.0324503581,0.0364712874,0.0336623192,4.68889E-006,2.908706E-005,4.60942E-006,,6920.6908394098,1253.8664065739,7302.9403222097
0.0456146399,0.0099100272,0.0146600405,0.000004371,7.200241E-005,3.97364E-006,,10435.7446602608,137.634659451,3689.3227695514
0.031313022,0.0107530753,0.0186163584,4.92731E-006,2.40008E-005,0.000004371,,6354.9932863977,448.0298690044,4259.0616403569
0.0366456509,0.0445023378,0.0342362722,4.05311E-006,2.797444E-005,4.29153E-006,,9041.3659782241,1590.8213987483,7977.6378517685
0.0200316906,0.0352167288,0.0271379948,0.000004371,4.760424E-005,3.97364E-006,,4582.8621802791,739.781348048,6829.5051287988
0.0363149643,0.0418702761,0.0258373419,4.60942E-006,0.000018994,0.000004371,,7878.4238125404,2204.3937078058,5911.0825760696
0.0389210383,0.0458110174,0.0268336137,5.00679E-006,3.139177E-005,1.128514E-005,,7773.6510418851,1459.3320908633,2377.7829703486
0.0475347042,0.0506643454,0.0216073195,4.68889E-006,2.296765E-005,1.335144E-005,,10137.7307209169,2205.9002736458,1618.351242263
0.0554446379,0.0447924137,0.0367596944,5.00679E-006,1.970926E-005,0.000004371,,11073.8892444061,2272.6583194904,8409.9049210707
0.0200567245,0.0600956281,0.0319009622,4.60942E-006,2.566973E-005,0.000004371,,4351.246911759,2341.1086949493,7298.3212514299
0.0483324528,0.0669662952,0.0174249808,1.502037E-005,4.299481E-005,4.29153E-006,,3217.793754082,1557.5436951576,4060.3189981196
0.0174267292,0.0457949638,0.0207489332,1.565615E-005,0.000018994,4.68889E-006,,1113.0916093676,2411.0213604184,4425.1268743775
0.0600906213,0.0466003418,0.0249846776,0.000014623,3.13123E-005,1.20004E-005,,4109.3223900704,1488.2439740933,2081.9870695977
0.0333170096,0.0419059594,0.0459294319,1.502037E-005,5.00679E-006,0.000004371,,2218.1217639779,8369.8256647473,10507.7629627088
0.0432279905,0.0137487253,0.0352460543,0.000015974,2.066294E-005,4.29153E-006,,2706.1401160884,665.3808823914,8212.9343916971
0.0434334278,0.0039673646,0.0577103297,1.494089E-005,8.58306E-006,4.29153E-006,,2907.0174407281,462.2319569012,13447.4953431527
0.0651392937,0.0796000163,0.055580616,0.000014623,2.566973E-005,0.000004371,,4454.5779710046,3100.9292372768,12715.7666415008
0.0002996127,0.0403259595,0.0553350449,1.700719E-005,5.00679E-006,0.000004371,,17.6168244137,8054.2542267601,12659.5847311828
0.0002670288,0.0426273346,0.033605655,0.000015974,3.202756E-005,7.3115E-006,,16.7164223953,1330.9579184303,4596.2736825549
0.0002392928,0.0363325278,0.0439166228,1.470247E-005,2.900759E-005,0.000004371,,16.2756856501,1252.5179716757,10047.271285747
0.0002643267,0.0016746521,0.0509643555,1.565615E-005,4.92731E-006,4.68889E-006,,16.8832522683,339.8714694225,10869.1727594377
0.0005699793,0.0119063059,0.0622165998,1.470247E-005,1.033147E-005,4.29153E-006,,38.7675907518,1152.4309648095,14497.5334624248
0.0006580353,0.0053540071,0.0648859342,1.533826E-005,4.68889E-006,4.29153E-006,,42.9015592381,1141.8495806044,15119.5341032219
0.0005566279,0.0015649796,0.0427443981,1.470247E-005,6.99361E-006,0.000004371,,37.8594821142,223.7727797232,9779.089020819
0.0002992948,0.0308476289,0.0588816007,0.000015974,1.168251E-005,4.29153E-006,,18.7363234348,2640.4966835038,13720.4215489581
0.0004906654,0.0331486861,0.0493632952,1.470247E-005,4.05311E-006,0.000004371,,33.3729931093,8178.5804209607,11293.3642713338
0.0002989769,0.0134133498,0.0477560361,1.494089E-005,0.000015974,3.89417E-006,,20.0106479601,839.6967692581,12263.4697817507
0.0002242724,0.0293133259,0.046476682,1.406669E-005,1.486142E-005,5.96046E-006,,15.9435098093,1972.444482425,7797.4991896599
0.0009063085,0.011595726,0.042672952,1.692771E-005,1.660982E-005,0.000004371,,53.5399348169,698.12472441,9762.7435392359
0.0004899502,0.0047399998,0.0424256325,1.358985E-005,6.99361E-006,5.96046E-006,,36.0526554745,677.7615237338,7117.845345829
0.000521342,0.0078480244,0.0490415891,1.470247E-005,7.430712E-005,5.96046E-006,,35.4594806179,105.6160480988,8227.8195139301
0.0009190241,0.0360766252,0.0413833459,1.63714E-005,1.263618E-005,5.32468E-006,,56.1359529423,2855.0262167839,7771.987409572
0.001055638,0.0212539037,0.0590699514,1.565615E-005,0.000014623,4.29153E-006,,67.4264100689,1453.4571360186,13764.3104836737
0.0006582737,0.016848882,0.0493769646,1.533826E-005,1.660982E-005,4.68889E-006,,42.9171033742,1014.3928128059,10530.6297567228
0.0008632342,0.0117083391,0.0681356589,1.366933E-005,1.565615E-005,0.000004371,,63.1511712717,747.8427997943,15588.1168817204
0.0005090237,0.0428550243,0.0596382618,1.430511E-005,0.000015974,4.29153E-006,,35.5833446929,2682.7918504023,13896.7365461735
0.0002646446,0.0460519791,0.0412276586,1.533826E-005,5.00679E-006,4.29153E-006,,17.2538879899,9197.9050569327,9606.7506413797
0.0002670288,0.0422089895,0.0507473946,1.502037E-005,1.533826E-005,0.000004371,,17.7777777778,2751.8759924529,11610.0193456875
0.0017519792,0.0413569609,0.0413733323,4.68889E-006,4.05311E-006,5.64257E-006,,373.6447624065,10203.7598116015,7332.3560611565
0.0012660027,0.0130960147,0.0647697449,4.68889E-006,4.92731E-006,5.96046E-006,,270.0005011847,2657.8426463933,10866.5681625244
0.0014220874,0.0146790346,0.060945034,4.29153E-006,4.60942E-006,0.000004371,,331.370711611,3184.573015694,13943.0414138641
0.0015836557,0.0057650407,0.0539177259,0.000004371,7.335344E-005,5.96046E-006,,362.309693434,78.5926428263,9045.9001285136
0.0025842985,0.0371522903,0.0623456637,4.68889E-006,0.000004371,5.96046E-006,,551.1535672622,8499.7232532601,10459.8745231073
0.0026040077,0.0309247176,0.0627199014,4.60942E-006,1.168251E-005,5.96046E-006,,564.9317528019,2647.0953228373,10522.6612375555
0.0020179749,0.0317746798,0.0575284163,0.000004371,5.00679E-006,5.96046E-006,,461.6734957676,6346.3176626142,9651.6739161072
0.0030843417,0.0289680163,0.047337691,5.00679E-006,1.533826E-005,4.29153E-006,,616.0317648633,1888.6116352181,11030.4928498694
0.0025738875,0.0054153601,0.0482253234,4.29153E-006,7.303555E-005,0.000004371,,599.7598758485,74.1469069515,11033.0183825212
0.0019613902,0.0372489293,0.0482099851,5.00679E-006,4.05311E-006,5.96046E-006,,391.7460428738,9190.2093306128,8088.2994080994
0.0025560061,0.0352243582,0.048942248,4.68889E-006,1.20004E-005,0.000004371,,545.1196573176,2935.2653444885,11197.0368382521
0.0139346917,0.0516142845,0.0406790574,4.29153E-006,5.00679E-006,5.96046E-006,,3247.0218639972,10308.8574735509,6824.8184586425
0.0090083281,0.0163039366,0.0707653364,4.68889E-006,1.66893E-005,4.29153E-006,,1921.2069615623,976.909555224,16489.5355153057
0.0079776446,0.0466036797,0.0477012793,4.05311E-006,4.60942E-006,4.68889E-006,,1968.2773475183,10110.5300992316,10173.2562120246
0.0039567153,0.0518410206,0.0484936237,4.68889E-006,4.68889E-006,0.000004371,,843.8490261021,11056.1392099196,11094.4003042782
0.0084559123,0.0053056081,0.0416896343,0.000004371,7.3115E-006,5.96046E-006,,1934.5486776481,725.6524803392,6994.3652536885
0.0039542516,0.0416046778,0.0489956538,4.92731E-006,4.68889E-006,5.96046E-006,,802.5173167509,8873.0334535466,8220.1128402841
0.0040206909,0.0401100318,0.0409950415,4.68889E-006,5.00679E-006,3.97364E-006,,857.4931188405,8011.1272412065,10316.7477476571
0.0051913261,0.0349446932,0.0589963595,4.68889E-006,0.000011603,0.000004371,,1107.1546016221,3011.6868817886,13497.2224891329
0.0058943431,0.036182642,0.0568406582,4.60942E-006,1.565615E-005,5.96046E-006,,1278.7602453237,2311.0817142146,9536.2871624002
0.0039540132,0.0396099885,0.0766224066,5.00679E-006,5.00679E-006,4.68889E-006,,789.7301824123,7911.2542227655,16341.2676859555
0.0113310814,0.0324690342,0.0616200765,0.000004371,1.66893E-005,5.96046E-006,,2592.331592313,1945.5000623154,10338.1410981703
0.0075037479,0.016392072,0.0616143545,5.00679E-006,0.000004371,4.29153E-006,,1498.7143339345,3750.1880668039,14357.1999846209
0.0333486398,0.0115303993,0.0764540037,4.60942E-006,1.001358E-005,4.29153E-006,,7234.888510919,1151.4762272834,17815.0924378951
0.0338963668,0.0123929977,0.0630042553,4.68889E-006,0.000010252,0.000004371,,7229.0812431087,1208.8382587186,14414.1512903226
0.0386873881,0.0070323149,0.0420152346,4.60942E-006,8.66254E-006,5.96046E-006,,8393.1141228181,811.8074987244,7048.9919603521
0.0381244024,0.0386762619,0.0484253565,3.81469E-006,5.00679E-006,4.21206E-006,,9994.102367427,7724.7621529962,11496.8344562993
0.0431826115,0.0367079576,0.038004001,5.00679E-006,1.358985E-005,4.29153E-006,,8624.8098002912,2701.1304451484,8855.5832022612
0.0387074153,0.016568025,0.0423119863,4.68889E-006,5.00679E-006,5.96046E-006,,8255.1339997313,3309.1112169674,7098.7786647339
0.005216678,0.0167928537,0.0304556688,4.60942E-006,1.740455E-005,0.000004371,,1131.7428179684,964.8542289229,6967.6661541981
0.0056403478,0.018127203,0.0709877014,5.00679E-006,1.66893E-005,0.000004371,,1126.5397170642,1086.1571773532,16240.6088789751
0.0600807667,0.0393939813,0.0692270597,4.68889E-006,1.629193E-005,5.96046E-006,,12813.430613642,2418.0058034868,11614.3820577606
0.0242664019,0.0600647132,0.069824934,4.68889E-006,4.29153E-006,4.60942E-006,,5175.2977613039,13996.1070201071,15148.3123690182
0.0056370099,0.0581866105,0.0774287383,4.68889E-006,5.00679E-006,5.64257E-006,,1202.2056243589,11621.5400546058,13722.2468254714
0.0336520672,0.0395970345,0.0616726081,4.68889E-006,1.629193E-005,5.96046E-006,,7176.9794514267,2430.4692231062,10346.9544380803
0.048233668,0.0512897174,0.0671942234,4.68889E-006,1.128514E-005,5.96046E-006,,10286.7987945974,4544.8897709732,11273.328467937
0.034624656,0.046754996,0.0620617072,5.00679E-006,5.00679E-006,4.05311E-006,,6915.5399048093,9338.3177604813,15312.1201176381
0.0242462953,0.0401230653,0.0630493164,4.68889E-006,4.21206E-006,4.60942E-006,,5171.0096184811,9525.7582536811,13678.3622234468
