method name, index construction time (s), index size (MB),,,,,,,,,
BFS,1.09,81.68,,,,,,,,,
LandmarkedIndex12(oe)-k=3502-m=1-b=20,8_351.06,53_923.01,,,,,,,,,
LandmarkedIndex12(oe)-k=3502-m=1-b=40,8_347.77,53_919.79,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
BFS_queryset-0,BFS_queryset-1,BFS_queryset-2,LandmarkedIndex12(oe)-k=3502-m=1-b=20_queryset-0,LandmarkedIndex12(oe)-k=3502-m=1-b=20_queryset-1,LandmarkedIndex12(oe)-k=3502-m=1-b=20_queryset-2,LandmarkedIndex12(oe)-k=3502-m=1-b=40_queryset-0,LandmarkedIndex12(oe)-k=3502-m=1-b=40_queryset-1,LandmarkedIndex12(oe)-k=3502-m=1-b=40_queryset-2,,,
0.0931624571,0.0134646893,0.1028460662,0.0905103683,0.0001157125,6.59624E-006,0.0922616323,0.0001179377,6.99361E-006,,,
0.0920950572,0.0159216722,0.102222681,0.089991649,0.0003906886,4.68889E-006,0.0917493502,0.0004123847,5.2452E-006,,,
0.091839234,0.0137053331,0.1018776894,0.088138024,0.0003487269,5.00679E-006,0.0898043315,0.0003666878,5.00679E-006,,,
0.0922779242,0.0144017537,0.105088075,0.0899961789,5.00679E-006,6.59624E-006,0.0918061733,5.64257E-006,6.99361E-006,,,
0.0924450556,0.0121599833,0.1051153342,0.0901986758,4.935264E-005,5.00679E-006,0.0915483634,5.706151E-005,5.40415E-006,,,
0.0915777683,0.0109343529,0.1036713123,0.089209795,7.629394E-005,6.67572E-006,0.091032664,8.471806E-005,7.62939E-006,,,
0.0903306802,0.0034320354,0.1023133596,0.0881520112,7.3115E-006,6.67572E-006,0.0896976789,9.69568E-006,6.91413E-006,,,
0.0936389764,0.0124110381,0.1019013723,0.0913794041,0.0002520084,6.59624E-006,0.0929993788,0.0002647241,6.99361E-006,,,
0.0922459761,0.0144247214,0.1017072996,0.0908043385,5.00679E-006,6.35782E-006,0.0925026735,5.00679E-006,6.91413E-006,,,
0.0925693512,0.0113250415,0.1071462631,0.0911742846,7.502237E-005,6.59624E-006,0.0928873221,8.328755E-005,6.99361E-006,,,
0.0924329758,0.0145306587,0.1058789094,0.0906605721,0.000115633,5.00679E-006,0.0924402873,0.0001250108,5.32468E-006,,,
0.0922760169,0.0090819995,0.1055026054,0.0899150372,6.67572E-006,5.00679E-006,0.0913626353,8.34465E-006,5.00679E-006,,,
0.0909736156,0.0098986626,0.103445371,0.0888133049,8.233388E-005,4.68889E-006,0.0903699398,9.600321E-005,5.64257E-006,,,
0.0913050175,0.0033040047,0.1029589971,0.0908060074,7.62939E-006,5.00679E-006,0.0924612681,9.61621E-006,5.00679E-006,,,
0.0913403829,0.0029983521,0.1033533414,0.0900587241,6.99361E-006,5.00679E-006,0.0916983287,8.66254E-006,5.00679E-006,,,
0.092915376,0.0189177195,0.1023066839,0.0905007521,0.0009483496,6.27835E-006,0.092236042,0.0009926955,0.000007391,,,
0.0929274559,0.0120010376,0.102560997,0.089684248,9.16322E-005,6.27835E-006,0.0913574696,0.0001065731,8.02675E-006,,,
0.0906616847,0.0113516649,0.1053253015,0.0881923834,7.565816E-005,5.00679E-006,0.0896229744,8.463859E-005,5.00679E-006,,,
0.0928719838,0.013550361,0.1048296293,0.0900994142,1.064936E-005,6.67572E-006,0.0918472608,1.271565E-005,7.07308E-006,,,
0.0917212168,0.0129700502,0.103725036,0.0897347132,7.3115E-006,6.59624E-006,0.0912930171,8.02675E-006,6.91413E-006,,,
0.0921444098,0.0106996695,0.1041576862,0.0892600218,6.35782E-006,5.00679E-006,0.0909833908,6.99361E-006,5.00679E-006,,,
0.0902593931,0.1013103326,0.1037519773,0.0881493886,0.1002670129,6.59624E-006,0.0898448626,0.1015676657,6.91413E-006,,,
0.0875167052,0.1000452836,0.1025226116,0.0839817524,0.0993873278,5.00679E-006,0.0855183601,0.1007926464,5.00679E-006,,,
0.0916416645,0.099608024,0.1019276778,0.0900013447,0.0999670823,5.00679E-006,0.091836373,0.1014031569,5.00679E-006,,,
0.0914610227,0.0953249931,0.1038139661,0.0892953078,0.0937527021,5.00679E-006,0.0908823013,0.0952396393,5.00679E-006,,,
0.09232831,0.0142446359,0.103902022,0.0906060537,6.27835E-006,4.21206E-006,0.0923248927,8.02675E-006,5.32468E-006,,,
0.0931682587,0.0129136244,0.1075938543,0.0892766317,0.000085036,0.000004371,0.0909996827,9.433428E-005,5.32468E-006,,,
0.0925663312,0.0032216708,0.1033333143,0.0892292658,6.27835E-006,5.96046E-006,0.0909020106,6.59624E-006,0.000007232,,,
0.0906186899,0.0162212849,0.1041436195,0.0881499449,7.07308E-006,6.59624E-006,0.0897709529,8.98043E-006,6.67572E-006,,,
0.0910650094,0.1012943586,0.1036306222,0.0892780622,0.1008576552,6.67572E-006,0.0910513401,0.1023383141,6.75519E-006,,,
0.0913391908,0.0999240081,0.1028113365,0.0881842772,0.1003637314,6.59624E-006,0.089918375,0.1018462976,6.99361E-006,,,
0.0882866383,0.1000420252,0.1044510206,0.0840621789,0.0988987287,5.00679E-006,0.0852696896,0.1003479958,5.32468E-006,,,
0.0929450989,0.0980099042,0.1038686434,0.0903220177,0.0978302956,5.00679E-006,0.0922760169,0.0993055503,5.00679E-006,,,
0.0924803416,0.0958570639,0.1075306733,0.0889812311,0.0959149202,5.00679E-006,0.0907593568,0.0974970659,5.2452E-006,,,
0.0919767221,0.0154232979,0.1072854201,0.0899776618,0.000007391,6.59624E-006,0.091470321,9.29832E-006,6.99361E-006,,,
0.092165947,0.0120127201,0.1064732869,0.0882703463,6.99361E-006,5.00679E-006,0.0898733139,9.29832E-006,5.64257E-006,,,
0.0915122827,0.0130829016,0.105556647,0.090271314,1.994768E-005,6.59624E-006,0.0917596817,2.463658E-005,6.91413E-006,,,
0.0876013438,0.011951685,0.1046501795,0.0847460429,1.096725E-005,6.67572E-006,0.0860990683,1.438458E-005,6.99361E-006,,,
0.093123277,0.0102508863,0.1041496595,0.0902293523,6.99361E-006,5.00679E-006,0.0914916197,8.98043E-006,5.32468E-006,,,
0.0881853898,0.0077116489,0.1062016487,0.0845706463,6.59624E-006,6.27835E-006,0.0860836506,9.29832E-006,6.99361E-006,,,
0.0932862759,0.0040659904,0.1074730555,0.0908647378,6.67572E-006,6.59624E-006,0.0924766064,7.94728E-006,7.3115E-006,,,
0.0928122997,0.0041250388,0.1029093266,0.0905340513,6.27835E-006,5.00679E-006,0.0920569897,7.94728E-006,5.32468E-006,,,
0.0928102334,0.0041292508,0.1048189004,0.0900920232,6.03993E-006,5.00679E-006,0.0915809472,7.62939E-006,5.00679E-006,,,
0.0909206867,0.0106816292,0.1037855943,0.088956356,0.000011603,4.29153E-006,0.0904396375,1.438458E-005,5.32468E-006,,,
0.0868039131,0.0129536788,0.1028156281,0.0846483707,7.62939E-006,6.27835E-006,0.085931619,9.0599E-006,6.91413E-006,,,
0.0921596686,0.0158859889,0.1064666907,0.0908690294,6.99361E-006,6.67572E-006,0.09258008,8.98043E-006,6.99361E-006,,,
0.0924735864,0.0143886407,0.1075792313,0.0907754103,6.99361E-006,6.67572E-006,0.0924189885,8.66254E-006,6.67572E-006,,,
0.0911796888,0.0133960247,0.1059333483,0.0889570713,7.3115E-006,6.59624E-006,0.0904527505,8.98043E-006,6.67572E-006,,,
0.091202577,0.0077316761,0.1045833429,0.0901455084,6.91413E-006,6.59624E-006,0.0914773146,8.66254E-006,6.99361E-006,,,
0.0926930904,0.0179351171,0.1024509271,0.09131368,1.335144E-005,6.27835E-006,0.0929663181,0.000015974,6.99361E-006,,,
0.0881819725,0.009907643,0.1064823469,0.0847136974,1.128514E-005,6.59624E-006,0.0862310727,1.366933E-005,7.3115E-006,,,
0.0936309497,0.0134033362,0.1057123343,0.0912849108,9.61621E-006,4.92731E-006,0.092950662,1.033147E-005,5.00679E-006,,,
0.0923889478,0.1000607014,0.1058286826,0.090154012,4.05311E-006,6.27835E-006,0.0916149616,5.00679E-006,7.3115E-006,,,
0.0932700634,0.1000243028,0.1067106724,0.089921395,0.0985746384,6.59624E-006,0.0914630095,0.0999879837,6.91413E-006,,,
0.0002293587,0.0997676849,0.1053175926,9.29832E-006,0.0989379088,5.00679E-006,1.271565E-005,0.100776275,5.32468E-006,,,
0.0915983518,0.096208334,0.1052186489,0.0881726742,4.68889E-006,5.00679E-006,0.0897809664,5.00679E-006,5.32468E-006,,,
0.0921743711,0.0114026864,0.1036143303,0.0902689298,1.366933E-005,6.35782E-006,0.0916774273,1.660982E-005,6.99361E-006,,,
0.0867483616,0.0142430464,0.1034593582,0.0848390261,7.939338E-005,5.00679E-006,0.086179018,9.036064E-005,5.00679E-006,,,
0.0914793809,0.0090610186,0.1019642353,0.0903933048,1.366933E-005,6.67572E-006,0.0919117133,0.000017643,6.99361E-006,,,
0.0912865798,0.0108176867,0.1074636777,0.0903686682,1.398722E-005,4.60942E-006,0.0915915966,1.692771E-005,5.32468E-006,,,
0.088323911,0.0147156715,0.1026353836,0.0847794215,7.828076E-005,5.00679E-006,0.0861323675,8.964538E-005,5.32468E-006,,,
0.0913440386,0.0126283169,0.1031734149,0.0903303623,5.00679E-006,4.92731E-006,0.0917983055,5.64257E-006,5.00679E-006,,,
0.0921386878,0.1000703971,0.1017373403,0.0900352796,0.1007753213,6.59624E-006,0.0915510654,0.1020026207,6.91413E-006,,,
0.0915290515,0.0041747093,0.103706042,0.0900273323,5.00679E-006,6.27835E-006,0.0915566285,5.64257E-006,7.07308E-006,,,
0.0872303645,0.0027646224,0.1028069655,0.0846119722,4.92731E-006,5.00679E-006,0.0859972636,5.32468E-006,5.00679E-006,,,
0.0929822922,0.0958617528,0.1033159892,0.0898667177,0.0956296126,5.00679E-006,0.0914129416,0.0974722703,5.32468E-006,,,
0.0937683582,0.002761364,0.1040233771,0.0904463927,5.00679E-006,6.59624E-006,0.0914223989,5.00679E-006,7.3115E-006,,,
0.0888442993,0.0165010293,0.1046149731,0.0837256908,5.00679E-006,5.00679E-006,0.0851243337,5.96046E-006,5.32468E-006,,,
0.092332681,0.003579696,0.1050483386,6.59624E-006,5.00679E-006,5.00679E-006,6.99361E-006,5.32468E-006,5.00679E-006,,,
0.0932877064,0.0992340247,0.104392608,6.35782E-006,0.0993076166,5.00679E-006,6.99361E-006,0.1006544431,5.00679E-006,,,
0.0917936961,0.0986243884,0.1034332911,6.27835E-006,0.0985360146,5.00679E-006,6.99361E-006,0.1001346111,5.00679E-006,,,
0.092874368,0.0989250342,0.1026170254,0.0897692839,0.0996596813,6.35782E-006,0.091369311,0.1009199619,6.67572E-006,,,
0.0910206636,0.0991393725,0.1074090799,0.0881679853,0.0987269878,6.59624E-006,0.0898425579,0.1004448732,6.99361E-006,,,
0.0870220661,0.0949962139,0.1036679745,0.0838870207,0.0937473774,5.00679E-006,0.0856722196,0.0954705874,5.2452E-006,,,
0.0943386555,0.0158189933,0.1031253338,0.0901439985,0.0005462964,6.59624E-006,0.0917023818,0.0005716483,6.67572E-006,,,
0.09171621,0.0007839998,0.1036820412,0.0889710585,6.99361E-006,5.00679E-006,0.0904550552,9.0599E-006,5.00679E-006,,,
0.0923557281,0.0142322381,0.1031874021,0.0911670526,2.837181E-005,6.35782E-006,0.0925836563,3.433227E-005,6.67572E-006,,,
0.0932912827,0.0108590126,0.1075190703,0.0909203688,1.565615E-005,3.97364E-006,0.0924506982,1.939137E-005,5.32468E-006,,,
0.0931057135,0.0100777149,0.1069377263,0.0904730161,0.0001303355,6.59624E-006,0.0920337041,0.000142018,7.94728E-006,,,
0.0925490061,0.0149063269,0.1060600281,0.0900739829,7.3115E-006,6.59624E-006,0.0914927324,7.94728E-006,6.99361E-006,,,
0.0917859872,0.0124254227,0.1036813259,0.0900386969,7.62939E-006,5.00679E-006,0.0914854209,8.98043E-006,5.32468E-006,,,
0.0873154004,0.1020580928,0.1034356753,0.0844347477,0.1007920901,5.00679E-006,0.0857753754,0.1022096475,5.32468E-006,,,
0.0937996705,0.1003106435,0.1021188895,0.0904270808,0.100006024,6.67572E-006,0.0919683774,0.1013466517,6.99361E-006,,,
0.0922896862,0.0994059245,0.1023469766,0.000007391,0.0995302995,4.60942E-006,8.66254E-006,0.101277113,4.92731E-006,,,
0.0873003006,0.0985407035,0.1016743183,6.91413E-006,0.0987232526,4.68889E-006,8.02675E-006,0.1002250512,5.00679E-006,,,
0.0914877256,0.0038026174,0.1030093034,0.0892400742,7.62939E-006,6.59624E-006,0.0908680757,9.29832E-006,6.91413E-006,,,
0.0915323099,0.0961442788,0.1073377132,0.0906002522,0.0961333116,6.35782E-006,0.0922143459,0.097924312,6.99361E-006,,,
0.0932296912,0.0951503913,0.1053920587,0.0908033848,0.0950926145,4.60942E-006,0.0921494166,0.0969729424,5.00679E-006,,,
0.0920933882,0.0048240026,0.1052789688,0.0904340744,7.62939E-006,6.59624E-006,0.0920677185,8.66254E-006,6.99361E-006,,,
0.0921990077,0.0028476715,0.1064316432,0.0903536479,6.99361E-006,6.27835E-006,0.0920052528,8.26517E-006,6.99361E-006,,,
0.0913666884,0.0035516421,0.1041576862,0.0898122787,6.99361E-006,6.67572E-006,0.0913893382,8.26517E-006,6.91413E-006,,,
0.0920684338,0.0144270261,0.1030353705,0.0908420086,0.000007391,6.03993E-006,0.0922180017,0.000008901,7.3115E-006,,,
0.0861692429,0.0167506536,0.103843689,0.0845676263,7.62939E-006,6.67572E-006,0.0861023267,8.98043E-006,0.000007391,,,
0.094089667,0.010203282,0.1035833359,0.0912253062,7.94728E-006,5.00679E-006,0.0928580761,8.98043E-006,4.92731E-006,,,
0.09197402,0.0116816362,0.1028467019,0.0898009936,7.62939E-006,4.60942E-006,0.0916616122,9.37779E-006,5.32468E-006,,,
0.0914896329,0.0076897144,0.1068279743,0.0886243979,7.62939E-006,5.00679E-006,0.0902675788,0.000008742,5.32468E-006,,,
0.0929009914,0.0025203228,0.1062263648,0.0903910001,6.91413E-006,5.00679E-006,0.0920130412,8.02675E-006,5.32468E-006,,,
0.0930286249,0.0147329966,0.1071576277,0.0898079872,7.3115E-006,6.67572E-006,0.0911370913,0.000008742,6.99361E-006,,,
0.0872829755,0.0158202648,0.1061390241,0.08467261,7.62939E-006,5.00679E-006,0.0859594345,8.66254E-006,5.64257E-006,,,
0.0929927031,0.0107519627,0.1027519703,0.0907263756,6.99361E-006,6.59624E-006,0.0922166506,8.98043E-006,6.91413E-006,,,
0.0929629803,0.0105586847,0.1040239334,0.0913329919,8.02675E-006,6.67572E-006,0.0930755933,8.98043E-006,7.3115E-006,,,
0.0870633125,0.003462712,0.1020923456,0.0847183863,6.99361E-006,6.67572E-006,0.0861523946,7.94728E-006,6.59624E-006,,,
0.0918703079,0.0016243458,0.1070233981,0.0905629794,5.00679E-006,6.27835E-006,0.0922230085,5.32468E-006,6.99361E-006,,,
0.0910399755,0.0104160309,0.1068352858,0.089939038,0.000007232,6.59624E-006,0.0916146437,8.26517E-006,6.99361E-006,,,
0.0866875648,0.0033903122,0.105241696,0.0847372214,6.99361E-006,5.00679E-006,0.0862940152,8.02675E-006,5.64257E-006,,,
0.0924766858,0.0115376314,0.1040593783,0.0915580591,6.91413E-006,6.59624E-006,0.0930430889,7.94728E-006,6.91413E-006,,,
0.0923793316,0.0127559503,0.104804039,0.0902433395,7.3115E-006,4.60942E-006,0.0918123722,8.98043E-006,5.32468E-006,,,
0.0924212933,0.0083969434,0.1032996972,0.089830637,8.98043E-006,5.00679E-006,0.0915412903,1.072883E-005,5.64257E-006,,,
0.0938040415,0.013448,0.1017687321,0.0898872217,7.62939E-006,6.03993E-006,0.0915170511,0.000008901,6.99361E-006,,,
0.0870063305,0.0109790166,0.1062619686,0.0839163462,7.3115E-006,4.92731E-006,0.0853880246,8.98043E-006,5.32468E-006,,,
0.091205279,0.0116457144,0.1061909993,0.090108633,7.94728E-006,6.59624E-006,0.0921912988,9.29832E-006,6.99361E-006,,,
0.0912790298,0.004038016,0.1049973965,0.088902394,7.3115E-006,0.000004371,0.0905605952,8.02675E-006,5.32468E-006,,,
0.0923872789,0.0147747199,0.1036713123,0.0906303724,8.02675E-006,4.68889E-006,0.0922956467,8.58306E-006,5.00679E-006,,,
0.091198047,0.0043153763,0.1045075258,0.0898939768,5.96046E-006,5.00679E-006,0.0914357503,6.59624E-006,5.00679E-006,,,
0.0866807302,0.0117030144,0.1074484189,0.0846473376,7.62939E-006,5.00679E-006,0.0859830379,8.02675E-006,5.64257E-006,,,
0.0927882989,0.0120623906,0.1055546602,0.0904572805,7.62939E-006,6.27835E-006,0.0918447177,0.000008901,7.62939E-006,,,
0.0925103823,0.004016002,0.1053980192,0.0898287296,6.91413E-006,6.59624E-006,0.0914359887,8.02675E-006,6.99361E-006,,,
0.0925807158,0.0035560131,0.1020543575,0.0886605581,6.99361E-006,6.67572E-006,0.0905750593,7.54992E-006,6.99361E-006,,,
0.0878717105,0.0042230288,0.1013469696,0.0846536954,7.62939E-006,6.59624E-006,0.0860026677,8.26517E-006,8.02675E-006,,,
0.0926745733,0.0028526783,0.1063386599,0.0900139809,6.59624E-006,5.00679E-006,0.0916659832,7.94728E-006,5.00679E-006,,,
0.0886743069,0.0180810293,0.1071616809,0.0846900145,7.62939E-006,6.27835E-006,0.0861293475,8.98043E-006,6.99361E-006,,,
0.0931450526,0.0113774141,0.1054227352,0.0908759435,7.3115E-006,6.35782E-006,0.0925137202,8.66254E-006,6.67572E-006,,,
0.0928839842,0.0043869813,0.104861021,0.0913722515,7.07308E-006,5.00679E-006,0.0928973357,7.54992E-006,5.32468E-006,,,
0.0928583145,0.0029023488,0.1040517489,0.0906220277,6.99361E-006,5.00679E-006,0.0918520292,7.3115E-006,5.64257E-006,,,
0.0870437622,0.0041843255,0.1043183009,0.0846889814,6.67572E-006,5.00679E-006,0.0869883696,7.3115E-006,5.00679E-006,,,
0.0918693542,0.0020155907,0.1036982536,0.0901409785,0.000007232,6.59624E-006,0.0917239984,8.26517E-006,6.99361E-006,,,
0.0872546832,0.0110079447,0.1022768815,0.084792614,7.62939E-006,6.27835E-006,0.0862276554,8.98043E-006,6.91413E-006,,,
0.0908703804,0.0032216708,0.1045347055,0.0891623497,0.000007232,5.00679E-006,0.0908126831,7.94728E-006,5.32468E-006,,,
0.0921352704,0.0040299892,0.1060930888,0.0880093575,7.62939E-006,6.67572E-006,0.0896643003,8.26517E-006,6.99361E-006,,,
0.0871390502,0.0162928899,0.1074494521,0.0839276314,1.724561E-005,6.59624E-006,0.085345904,2.137819E-005,0.000007232,,,
0.0913805962,0.0089100202,0.1063143412,0.0880230268,8.98043E-006,6.67572E-006,0.0892986457,1.096725E-005,6.99361E-006,,,
0.0923709869,0.0126295884,0.1057983239,0.0897460779,1.533826E-005,6.4373E-006,0.0912392934,0.000017643,6.91413E-006,,,
0.0924335321,0.0132666429,0.1045447191,0.0892542998,1.335144E-005,6.27835E-006,0.0908476512,1.700719E-005,0.000007232,,,
0.0922820568,0.0032642682,0.1047129631,0.0907363097,9.37779E-006,6.67572E-006,0.0923117002,1.096725E-005,6.99361E-006,,,
0.0913517475,0.002442042,0.1026436488,0.0900827249,1.835823E-005,6.67572E-006,0.0917116801,2.098083E-005,6.99361E-006,,,
0.092174689,0.0976114273,0.1018432776,0.0906310876,0.0954786936,5.00679E-006,0.0922429562,0.0973793666,5.32468E-006,,,
0.0876433849,0.0965003173,0.1049869061,0.0846076806,0.0941146215,6.27835E-006,0.0859150092,0.0960057576,6.67572E-006,,,
0.0919693311,0.0962477525,0.1072020531,0.0900366306,0.0937492847,4.68889E-006,0.0914370219,0.095589002,5.2452E-006,,,
0.0921110312,0.003263394,0.1052366098,0.0887580713,9.29832E-006,6.59624E-006,0.0903630257,1.192092E-005,6.99361E-006,,,
0.0871024132,0.0998458862,0.1044472853,0.0847276847,0.0994083881,6.27835E-006,0.086161375,0.1010483901,6.99361E-006,,,
0.0926798979,0.099426349,0.1024596691,0.089809974,0.0987173716,5.00679E-006,0.0912070274,0.1000293096,5.00679E-006,,,
0.0931812922,0.0991769632,0.1031150023,0.0897889932,0.0980279446,5.00679E-006,0.0914973418,0.0996646881,4.92731E-006,,,
0.0915366809,0.0969599883,0.1077392896,0.0892426968,0.0948983033,6.27835E-006,0.090895017,0.0965173244,6.99361E-006,,,
0.0932026704,0.0965614319,0.1075406869,0.0898024241,0.0936493079,6.59624E-006,0.0914300283,0.0955183506,6.59624E-006,,,
0.092370669,0.0997940699,0.105099678,0.0891952515,0.0997906526,6.59624E-006,0.0908977191,0.1011832555,6.99361E-006,,,
0.0864377022,0.0992596149,0.1057319641,0.083946228,0.0989677111,5.00679E-006,0.0853647391,0.1005593141,5.32468E-006,,,
0.0933720271,0.0971430143,0.1054252783,0.0899409453,0.0957173506,6.59624E-006,0.0915240447,0.0974193414,6.35782E-006,,,
0.0924026171,0.0991319815,0.1049159368,0.0898182392,0.0997603734,5.00679E-006,0.0914750099,0.1012275219,5.00679E-006,,,
0.0908653736,0.0960156918,0.1043860912,0.089208285,0.0962045987,5.00679E-006,0.0908416112,0.0978829861,5.64257E-006,,,
0.0908652941,0.0138283571,0.1058686574,0.0880506039,8.02675E-006,0.1075733503,0.0896719297,1.128514E-005,0.1094330947,,,
0.0866202513,0.1014552911,0.1060340405,0.0839231014,0.000011603,0.1072186629,0.0850747426,1.335144E-005,0.1091396809,,,
0.0934226513,0.1001822948,0.1063483556,0.0906080405,1.136461E-005,0.1067032019,0.0923213164,1.303354E-005,0.1080578168,,,
0.0926102797,0.0999206702,0.0268353621,0.0892247359,1.20004E-005,0.0088862578,0.0910077095,1.358985E-005,0.0093109608,,,
0.0864142577,0.0048806667,0.0236849785,0.0839223067,7.62939E-006,0.0057520072,0.0853962898,0.000008901,0.0064013799,,,
0.0927836895,0.003414313,0.1032839616,0.0906145573,7.3115E-006,0.1041169961,0.0922216574,8.58306E-006,0.1092735926,,,
0.091840744,0.0010405382,0.1045564016,0.0897337596,7.62939E-006,0.1041185856,0.0911947886,8.98043E-006,0.1059243679,,,
0.0924313068,0.0965916316,0.1034109592,0.0897700787,1.128514E-005,0.1038887501,0.0915606817,1.366933E-005,0.105635643,,,
0.0923768679,0.0103756587,0.1029853026,0.088041544,5.32468E-006,0.1023170153,0.089190642,6.99361E-006,0.1041220824,,,
0.0942242146,0.0151347319,0.1046683788,0.0905949275,7.94728E-006,0.1058940887,0.0922199885,9.61621E-006,0.1077919801,,,
0.0916353067,0.0119029681,0.1043435733,0.0892053445,6.03993E-006,0.1049477259,0.0908646584,7.94728E-006,0.1065247059,,,
0.0931895574,0.0048646132,0.1032452583,0.0899457137,7.62939E-006,0.104344368,0.0915089448,8.98043E-006,0.106020689,,,
0.0911169847,0.0034286181,0.1039730708,0.0891420046,7.62939E-006,0.1035106182,0.0908493201,9.0599E-006,0.1051420371,,,
0.0913153489,0.0113163789,0.1026753585,0.088000377,7.94728E-006,0.1020466487,0.0896099408,8.98043E-006,0.1037130356,,,
0.0878227552,0.010571003,0.1024513245,0.0839181741,5.64257E-006,0.1033345858,0.0852442582,6.67572E-006,0.1050820351,,,
0.0922723611,0.0137306054,0.1025710106,0.0897122224,5.96046E-006,0.1037313938,0.0910280546,7.3115E-006,0.1053894361,,,
0.0928162734,0.0134132703,0.1020638943,0.0892956257,5.96046E-006,0.1036302249,0.091037035,7.3115E-006,0.1050373713,,,
0.0915973981,0.0126269658,0.1060287158,0.0892370542,5.96046E-006,0.1078127225,0.0908909639,6.99361E-006,0.1093640327,,,
0.0933630466,0.0132456621,0.1031496525,0.089915355,7.62939E-006,0.1034736633,0.0916643143,9.0599E-006,0.1049949328,,,
0.0922600428,0.0010719299,0.0288347403,0.0899206003,7.62939E-006,4.60942E-006,0.0915269852,9.0599E-006,5.64257E-006,,,
0.0917715232,0.0167629719,0.0251010259,0.0892299811,8.02675E-006,5.00679E-006,0.0909874439,1.001358E-005,5.32468E-006,,,
0.0930906932,0.0150450071,0.1035570304,0.0898883343,7.62939E-006,0.1045410633,0.0913820267,8.66254E-006,0.1064216296,,,
0.0910586516,0.01293238,0.1042973995,0.0891873042,8.02675E-006,0.1042219003,0.0908389091,9.69568E-006,0.1057543755,,,
0.0925975641,0.011131684,0.1047346592,0.089382569,5.96046E-006,0.1035903295,0.0909892718,6.99361E-006,0.1048443317,,,
0.0939540068,0.004288276,0.1037443479,0.0910399755,6.99361E-006,0.1039000352,0.0926582813,7.94728E-006,0.1055706342,,,
0.0931607087,0.0036063194,0.1035190423,0.0909630458,7.3115E-006,0.1038513184,0.0925001303,8.98043E-006,0.1054543654,,,
0.0924069087,0.004162391,0.1029442946,0.0898000399,7.3115E-006,0.1037369569,0.091435353,9.29832E-006,0.1053256989,,,
0.0879110495,0.0034223398,0.1028500398,0.0844559669,6.91413E-006,0.1032679081,0.0861165524,8.98043E-006,0.1052343051,,,
0.0907820861,0.0029580593,0.1026932398,0.0888943672,5.64257E-006,0.1031750043,0.0903918743,6.67572E-006,0.1047923565,,,
